Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
2013,"José Fernández","MIA",12,6,28,28,0,0,20,172.2,187,2.1891893181636215,59.51361397990536,2.7293215385402934,74.59056653808503,-0.5401322203766719,128.06784928017692,58.79598472668036,72.75131893417984,76.36925902352571,139.29554319698215,108.76698661475088,0.18942731,3.533018112182617,3.647681713104248,-0.07266596382612134,4.164601802825928,"Jose Fernandez",11530,605228
2022,"Spencer Strider","ATL",10,4,20,20,0,0,10,107.1,165,2.767080876466781,67.63015415993466,1.9198843613004206,49.80523854422395,0.8471965151663603,177.90042858628726,53.23447771581484,75.27196354828128,77.20589079212958,168.4819143062145,94.70573702120338,0.30254042,1.9977420568466187,2.38915753364563,-0.2987835863776218,4.126920700073242,"Spencer Strider",27498,675911
2012,"Wade Miley","ARI",15,11,29,29,0,0,18,186,142,3.33870940352332,81.25412569057367,3.040688658582087,77.44552751030648,0.2980207449412329,172.29582872116384,64.991630481213,101.51316201476659,89.79950721269208,91.98208293928852,53.38613472982458,0.14174252,1.0495879650115967,1.1186836957931519,-0.06989601730465944,4.124762058258057,"Wade Miley",8779,489119
2019,"Michael Soroka","ATL",13,4,29,29,0,0,18,174.2,142,2.6793890008837282,59.7383529491205,3.454467462966804,78.47799216723553,-0.775078462083076,127.9643590631137,53.01068003215255,95.03019045037144,84.09638731753773,87.35417886488301,68.26445789585505,0.14407989,3.4533019065856934,3.12312650680542,0.1984816762924031,4.01092529296875,"Michael Soroka",18383,647336
2001,"Roy Oswalt","HOU",12,2,20,20,3,1,14,127.2,130,2.8198435667227058,62.42996656055399,2.853314359464922,63.89201859375299,-0.033470792742216204,364.09896382432703,78.97834901293206,90.89628912893755,75.5607025061524,139.72512026431377,38.37559023269913,0.21899225,1.6935820579528809,2.3979125022888184,-0.46077169472798385,3.9699370861053467,"Roy Oswalt",571,400061
1978,"Roger Erickson","MIN",14,13,37,37,14,0,20,265.2,121,3.9636137025845555,102.5152151084495,3.5860978545211064,93.96783456497187,0.37751584806344907,109.92909637182906,85.83602415503123,101.61298508585053,96.68599526270597,91.37652710367324,83.12315013566062,0.0375,-1.3727400302886963,-0.12592294812202454,-1.3488857700871413,3.895406484603882,"Roger Erickson",1003812,113883
2024,"Paul Skenes","PIT",10,3,21,21,0,0,15,126,158,2.0714285714285716,49.06301875421109,2.5758145513988677,63.68340049180626,-0.5043859799702961,180.2009174600111,63.87606371103966,83.02089428669004,76.41340799494219,144.38894802849518,80.12664252235271,0.25714286,3.399278163909912,3.0185203552246094,0.5041604943015803,3.854541301727295,"Paul Skenes",33677,694973
1984,"Orel Hershiser","LAD",9,6,20,20,8,4,16,147.2,109,2.194130849932777,63.336556248007696,2.443194949171404,70.83994571372189,-0.24906409923862682,197.8284998812339,46.16588114376389,81.83077065399252,73.39392873344633,126.30999270105005,63.84822770218418,0.13402062,1.9692940711975098,2.3814899921417236,-0.18614022282464537,3.83388352394104,"Orel Hershiser",1005741,115861
1999,"Freddy Garcia","SEA",17,8,33,33,2,1,16,201.1,170,4.0678805891691,86.85383420511657,4.097430213343332,87.13009947282832,-0.02954962417423168,112.63007736528343,68.53393529181776,95.94556834671366,98.59721060390511,121.81361490070502,108.15371431535166,0.09009009,2.1874520778656006,1.6617045402526855,0.4444841245345623,3.8319308757781982,"Freddy Garcia",1077,150119
2008,"Edinson Volquez","CIN",17,5,32,32,0,0,20,194.1,204,3.2418528265300064,73.60782137448037,3.538536332879885,79.25312738787808,-0.2966835063498787,109.48053694324165,58.80116833519564,89.02701991921822,95.44103724143828,137.23428199752965,125.35038859264955,0.13493976,2.5418620109558105,1.8352664709091187,0.5936252270290097,3.824448585510254,"Edinson Volquez",3990,450172
1999,"Tim Hudson","OAK",11,2,21,21,1,0,13,136.1,132,3.2347185850469997,67.98675677341917,3.4125826886479844,71.43381455261425,-0.1778641036009847,126.94927131771239,44.981793989777735,86.81994923339144,90.32486527654868,144.81242049570932,114.07108957186392,0.12068966,2.1738760471343994,2.335169553756714,-0.05932002085963983,3.790585517883301,"Tim Hudson",921,218596
2013,"Hyun Jin Ryu","LAD",14,8,30,30,2,1,22,192,154,3.000000238418598,83.82483655158599,3.2405627244876505,86.64468644713054,-0.24056248606905228,124.83924800510763,79.31333519416738,100.57123444859224,93.8752566578901,99.77039357337888,79.91909054305401,0.13409962,1.5075759887695312,1.2769590616226196,0.281271444407293,3.7818074226379395,"Hyun Jin Ryu",14444,547943
1988,"Tim Belcher","LAD",11,6,27,27,4,1,15,161.2,128,2.950515928054641,89.28155558698674,2.558590558485159,74.67737815904127,0.39192536956948176,143.00834799047487,50.72648996727066,90.6896873302135,87.70105563613126,131.17216964358883,91.72343897474192,0.125,0.9513760805130005,2.4509143829345703,-1.418551701931691,3.772625684738159,"Tim Belcher",1000789,110809
1983,"Mike Boddicker","BAL",16,8,26,26,10,5,14,177.1,119,2.791353463520063,69.85784829685802,3.245702197228382,81.34827859733258,-0.45434873370831896,148.02905033702376,78.1261498739398,81.81708938477655,78.69883738924376,133.8097697292815,90.39426315638164,0.09530583,1.686292052268982,2.452366590499878,-0.3107472652965564,3.768622636795044,"Mike Boddicker",1001111,111139
2006,"Matt Cain","SFG",13,12,31,31,1,1,14,188.2,178,4.197879745486641,92.90217000808626,3.978903234443922,89.44429950185601,0.21897651104271887,103.36582074763318,76.96711340901831,83.61471430308512,92.16929575753925,127.89176864562613,123.72732661679042,0.11206897,0.8772619366645813,1.563710331916809,-0.683458821112775,3.7387900352478027,"Matt Cain",4732,430912
2009,"Brett Anderson","OAK",11,11,30,30,1,1,13,175.1,150,4.055132844576362,93.8950557777241,3.6902396184301423,85.28719747451389,0.3648932261462199,164.4785236020778,92.26705492212312,100.03452499178316,91.44411661692862,115.96812942991544,70.50654670321398,0.14285714,-0.01077197678387165,0.8076266646385193,-0.8191218737802252,3.6892240047454834,"Brett Anderson",8223,474463
2012,"Jarrod Parker","OAK",13,8,29,29,0,0,20,181.1,140,3.474264510981363,87.26267270295112,3.4308491349839016,84.54769400042207,0.04341537599746115,90.62560245005368,50.16403253034547,96.43138917885518,96.58510024536442,95.90643322407098,105.82708346266156,0.10252996,1.7924319505691528,1.7518144845962524,0.11645263345620327,3.6858456134796143,"Jarrod Parker",4913,519105
2005,"Scott Kazmir","TBD",10,9,32,32,0,0,18,186,174,3.774193548387097,87.9341771365439,3.7619666499476283,86.90777433335825,0.01222689843946867,85.24916515708877,54.22471133073948,92.8726207444581,107.39305001963395,133.63837480583763,156.7620855422584,0.09046455,1.2694261074066162,0.46090903878211975,0.774183455846031,3.629668712615967,"Scott Kazmir",4897,431148
