Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,NameASCII,PlayerId,MLBAMID
2008,"Darren O'Day","LAA",30,43.1,29,4.569232110018249,105.86728256980459,3.6397107366979915,85.16933121184819,0.9295213733202576,103.67552294707063,41.555594104648485,106.59926889154153,104.52649539449452,87.4932747075292,84.39145172878256,0.07731959,-0.36729004979133606,-0.05335381254553795,-0.9693764042797153,0,0,1,3,0.2908475995063782,"Darren O'Day",3321,503285
2017,"José Leclerc","TEX",47,45.2,60,3.941606058920202,82.52208258133321,4.493406191959046,98.25603029967463,-0.551800133038844,58.06427140989048,60.243462266163505,58.230038954753326,103.54214081000454,139.0369046917756,239.45344744227205,0.1,0.2315320372581482,0.6232067942619324,-0.3878897028997542,2,1,13,7,0.2875889241695404,"Jose Leclerc",14524,600917
2008,"Steven Shell","WSN",39,50,41,2.16,50.3187075322389,4.112018280029297,94.52318846321764,-1.9520182800292964,101.21582975850136,87.90019884738605,74.58611130390975,77.6401658881394,115.03799904825583,113.65613110435953,0.10552764,0.47094595432281494,0.9658790826797485,-0.39590051721446085,2,1,7,6,0.28737789392471313,"Steven Shell",3681,434579
2021,"Zach Pop","MIA",50,54.2,51,4.115854137217608,97.63379453291887,3.7736927292589573,90.19241664728267,0.34216140795865035,80.86487687037935,40.22813964727758,105.89150943949485,110.34029558145961,88.93414551206742,109.97870714975815,0.1097561,-1.247937798500061,-0.06427166610956192,-1.8780344740943489,0,1,5,11,0.28702494502067566,"Zach Pop",20185,647315
2009,"Clay Zavada","ARI",49,51,52,3.3529414272638527,75.90948024355255,3.920613232670913,90.82137947029506,-0.5676718054070604,107.44666793890518,88.87657373201415,91.30261185635,98.16905507985464,128.79331757953977,119.86720616589884,0.12669683,0.21092598140239716,0.558954119682312,-0.32938327677879853,0,0,8,6,0.28480666875839233,"Clay Zavada",8577,501826
2008,"Edwar Ramirez","NYY",55,55.1,63,3.9036164313525807,89.86259247833209,3.96334400152105,91.73829745161169,-0.05972757016846941,131.38191272734954,113.90240559286124,81.78172560888622,88.35479205326612,158.25703769305647,120.45573221758534,0.16738198,-0.2032599151134491,0.36843064427375793,-0.6237569435596964,1,3,10,8,0.2814960181713104,"Edwar Ramirez",4830,469735
2010,"Brad Thomas","DET",47,63.1,29,3.4105263842638194,80.93441615684819,4.104158236379439,97.8189095656106,-0.6936318521156193,57.228554941700395,43.17616325859074,105.17722117499548,105.56077025222766,59.43033619209754,103.84734200106737,0.01818182,0.41510796546936035,0.46197977662086487,0.2278994184727242,0,0,11,10,0.2765907049179077,"Brad Thomas",757,346801
1986,"Bill Mooneyham","OAK",39,68.2,51,3.6699042718032806,93.7443757479082,3.9360602800309916,97.3005916978638,-0.266156008227711,57.585829475853934,25.695943402231514,90.315883427801,117.03791545855489,110.85414362586725,192.50245385111333,-0.00326797,-1.4035959243774414,-0.389605849981308,-1.0437305896283287,2,,7,12,0.2753554880619049,"Bill Mooneyham",1009082,119281
2011,"Michael Stutes","PHI",57,62,58,3.629033151204054,94.35824642850221,4.073773640574143,104.46068377483135,-0.44474048937008925,88.75036637341573,112.72865569526797,86.1285696455104,94.90598232352204,117.5042470423162,132.39859989985374,0.11583012,0.9428319931030273,0.6799694895744324,0.17270299012202717,0,0,20,10,0.2719855010509491,"Michael Stutes",6550,452741
2021,"Jake Brentz","KCR",72,64,76,3.656250653788564,81.20178612314282,4.23253431245688,99.34378951731163,-0.576283658668316,75.77769133983519,76.73623102303047,78.65513048802823,98.46947631952676,118.60941158985739,156.5228692014346,0.14028777,-0.5425220727920532,0.109571173787117,-0.6089291741277028,2,5,15,15,0.27165383100509644,"Jake Brentz",17783,641394
2024,"Stephen Kolek","SDP",42,46.2,39,5.207143566559869,131.34633397307977,3.5828151576373117,88.59355593704247,1.624328408922557,118.47012749401064,68.79547628906012,122.85653349922325,117.97340445219501,82.72845265323976,69.83064138440565,0.12796209,-0.8215910196304321,-0.3938181400299072,-1.3036516786116328,0,1,1,8,0.2703762650489807,"Stephen Kolek",21487,663568
2022,"Jimmy Lambert","CHW",40,40.1,39,2.900826812091772,74.14684413351857,3.7818525736843864,92.37445758420748,-0.8810257615926145,67.08549017156065,62.176704204325596,91.47354961746939,106.88269305268048,101.46855973413737,151.25261655537886,0.10404624,0.6267439723014832,-0.058305978775024414,0.7194909093192922,0,1,13,8,0.27034834027290344,"Jimmy Lambert",19541,669424
2017,"Jarlín García","MIA",68,53.1,42,4.725001464486576,114.23238493707541,4.226390025466784,100.6016165545696,0.49861143901979244,99.37260260496814,82.19469742784182,91.47384646312796,88.8023757246798,85.9844574512597,86.52732272832101,0.11111111,0.25873202085494995,0.11348890513181686,0.14324430425109885,0,1,14,7,0.2656799256801605,"Jarlin Garcia",18282,606424
2006,"Scott Feldman","TEX",36,41.1,30,3.9193567678915544,82.55155424189226,3.9693288298975054,86.28702347802663,-0.049972062005950946,148.5309463079833,77.33099297920874,97.21663150195998,88.95985516043928,104.05143953269322,70.05370896914991,0.11428571,-0.02189398556947708,0.4269341826438904,-0.4666024138141762,0,1,5,4,0.26447170972824097,"Scott Feldman",6283,444857
2012,"Cody Eppley","NYY",59,46,32,3.326086680695353,79.17561173598229,3.6596694394636287,85.31625334835833,-0.3335827587682756,76.76521619346643,53.93129044337096,103.4154609293352,104.74541063218703,84.8609498182299,110.54609406262263,0.07731959,-0.06351814419031143,0.23210449516773224,-0.31468888288170593,0,0,7,4,0.26351049542427063,"Cody Eppley",9095,543136
2022,"A.J. Puk","OAK",62,66.1,76,3.120603613274275,83.4523546391159,3.685295433085539,96.7900749291975,-0.564691819811264,119.36281195008833,88.21385580427122,89.45049090769886,91.46596964248144,121.73634649361149,101.9885030518591,0.1886121,-0.6411840319633484,0.10176995396614075,-0.5713434647976948,4,5,20,10,0.2635080814361572,"A.J. Puk",19343,640462
2009,"Tony Sipp","CLE",46,40,48,2.9250027895000357,66.3689186450042,4.19708480835061,96.36656125263053,-1.2720820188505741,94.73962960427076,101.10941664379511,72.08781678603673,92.63637067160103,162.35538131553037,171.3700800880918,0.13690476,0.25952187180519104,-0.060057491064071655,0.3343497546953257,0,0,12,6,0.2610268294811249,"Tony Sipp",8280,448609
1997,"Shigetoshi Hasegawa","ANA",43,82.2,59,2.830644725884972,62.25696091751676,4.512437226199244,98.44610427367023,-1.6817925003142715,89.19686942126349,89.10095986216729,84.90315034200037,88.04096120439682,104.99858981221972,117.7155517845035,0.06705539,0.5078999996185303,0.8809131979942322,-0.26876695038340015,0,,10,8,0.25842925906181335,"Shigetoshi Hasegawa",1082,115586
2022,"Tanner Banks","CHW",35,53,49,3.056603993585262,78.12860076497624,3.565261222935099,86.99707383772764,-0.5086572293498368,98.33471422537153,78.86143397778487,88.78562162136376,90.37599692046088,101.63641481456962,103.35761346975714,0.14285714,0.28476855158805847,0.5311123132705688,0.16614469529470743,0,0,6,3,0.25825992226600647,"Tanner Banks",16990,621383
2018,"Jesse Biddle","ATL",60,63.2,67,3.1099481408800282,75.60702223614405,3.882944780222022,96.44002164804057,-0.7729966393419936,83.40654413543449,77.53941480943988,89.08074224221801,98.19017926152596,112.35323097586193,134.70552764734333,0.13533835,1.1011500358581543,0.6802237629890442,0.17522039884225193,1,3,19,9,0.2579430043697357,"Jesse Biddle",11437,592145
2009,"Daniel Herrera","CIN",70,61.2,44,3.064865939222201,71.62892944540408,3.988975963843423,91.43930447495518,-0.9241100246212217,90.9164113443638,73.50334881388054,105.07537872959603,102.36808871818523,91.92500156836229,101.10936050912099,0.07633588,0.17205609381198883,-0.09322461485862732,0.29789705002066375,0,0,15,10,0.2570822238922119,"Daniel Herrera",4552,502609
1995,"Antonio Osuna","LAD",39,44.2,46,4.432836073282502,114.21217883420665,3.9092671426215215,95.44074217003225,0.5235689306609803,115.23330029912353,105.43526469837907,91.68190331502902,95.96849473156578,144.61675232265105,125.49909946956306,0.13978495,-0.14681418240070343,0.22353282570838928,-0.3290582750305524,0,,16,9,0.25525230169296265,"Antonio Osuna",249,120107
2021,"J.P. Feyereisen","- - -",55,56,53,2.732143322424092,65.66063436877955,4.205748584562448,100.88828093807481,-1.473605262138356,59.95483726962737,63.76531170528721,74.01024939549862,94.87474443456853,97.85014448378307,163.55942912233735,0.08547009,0.9935800731182098,0.799172654747963,-0.02595072516651331,3,3,23,11,0.25492653250694275,"J.P. Feyereisen",16610,656420
2004,"Scott Dohmann","COL",41,46,49,4.108696333627507,84.69612352005477,4.418834834648703,94.64172625671266,-0.31013850102119633,129.5503097243656,140.74796149238867,88.80439700281838,94.1303789904113,143.22906155223396,110.55863832857553,0.15151515,-0.7368720769882202,0.4883180558681488,-1.7067074376637528,0,4,6,8,0.25103530287742615,"Scott Dohmann",1936,430617
2011,"Louis Coleman","KCR",48,59.2,64,2.8659228260037737,68.93747201747293,4.29912976400576,106.96914767454872,-1.433206938001986,109.26368807549652,137.5673629746757,80.87619563882022,88.56668326983427,144.80262938934004,132.52585133674935,0.1557377,0.9046700596809387,0.43471333384513855,0.297207840458138,1,1,19,9,0.2488052397966385,"Louis Coleman",9720,488786
2018,"Yoshihisa Hirano","ARI",75,66.1,59,2.442211523432041,59.9333774182476,3.6880698678746615,92.70028773713699,-1.2458583444426203,98.99452903737455,74.42225478025922,85.45737365481303,83.77141189281507,100.4484221962451,101.46865498276259,0.13740458,1.9478060007095337,0.6899685859680176,0.5387336778174312,3,4,37,10,0.24796414375305176,"Yoshihisa Hirano",19756,673633
2007,"Joe Smith","NYM",54,44.1,45,3.451129700265305,79.82006804772399,3.9839664485863953,89.39197321165778,-0.5328367483210901,107.02517366528848,58.2424513831687,103.57100277131008,111.0898281663022,128.13020331097064,119.71968554157786,0.11707317,-0.11574769765138626,-0.26898640394210815,0.14382858904576118,0,0,9,11,0.2447378784418106,"Joe Smith",3281,501925
2005,"Todd Coffey","CIN",57,58,26,4.500001183871877,104.83046341060596,4.071755580698056,92.77254494396578,0.42824560317382065,118.51887592687424,75.96599940109253,130.58088706901898,119.03949777034855,58.00805071629075,48.94414105821344,0.05660377,0.12871381640434265,-0.2757573127746582,0.4814053939787472,1,1,7,7,0.2438616156578064,"Todd Coffey",2467,434298
2018,"Taylor Williams","MIL",56,53,57,4.245284241092391,105.02292134654968,3.952884634112393,97.34346714945342,0.29239960697999834,87.98767971755652,93.14484356050582,104.31779110574406,113.58315692697552,107.73461197784644,122.44283194447286,0.13559322,-0.06849407404661179,0.22121402621269226,-0.296461285522474,0,1,7,9,0.24177372455596924,"Taylor Williams",14899,592865
1999,"J.D. Smart","MON",29,52,21,5.019232242065501,109.5266400581697,4.306931370391044,93.36801982147867,0.712300871674457,68.88670813639055,61.174441398529034,103.74734523757228,97.28620091341634,55.36821457632547,80.37575308611777,0.01793722,-0.6906960010528564,0.264932781457901,-1.9913808959676738,0,,5,9,0.2402772456407547,"J.D. Smart",1012081,150412
2024,"Anthony Molina","COL",31,51.1,35,6.6623383224624355,142.38349640480314,3.993854144275408,93.5734454960787,2.6684841781870277,67.1490601123071,62.54133975716852,123.02590833252847,123.86451735772286,68.40775050862844,101.87447043368307,0.069869,-0.09480191022157669,-0.10826575011014938,-0.15576265434873432,0,2,1,2,0.23973448574543,"Anthony Molina",26952,683627
2021,"Lucas Gilbreath","COL",46,41.2,44,3.2400004943848413,67.00299873653388,4.202034279937768,93.77623665558117,-0.9620337855529271,79.73231556061326,87.96553522064414,83.39082070531919,96.51098203726187,106.03912655832768,132.993914853397,0.12921348,0.6988040208816528,0.8001642227172852,0.18412706068623763,1,0,12,4,0.23784737288951874,"Lucas Gilbreath",21290,656458
2004,"Vinnie Chulk","TOR",47,56,44,4.660715238172376,97.88809377274981,4.370698231580361,94.35189303865242,0.2900170065920147,84.48683126189822,83.72940407542048,101.25254807460679,108.45505022234632,107.98056651430127,127.80756354011132,0.06854839,-0.5641860365867615,-0.057865019887685776,-0.45779422459715946,2,3,12,9,0.2366468757390976,"Vinnie Chulk",1838,425562
2021,"Alex Vesia","LAD",41,40,54,2.2500004291535243,54.94970259246331,4.220034322738686,98.1363883394369,-1.9700338935851613,93.40541925198086,109.95692322032957,52.07262927019226,75.39920759286278,143.8803053782917,154.03849990218922,0.19875776,1.1022741794586182,0.547950029373169,0.3610008087861206,1,1,11,5,0.2365763932466507,"Alex Vesia",25007,681911
1999,"Scott Sauerbeck","PIT",65,67.2,55,1.9950748663831162,43.375358793889674,4.523017343384771,98.4564479134743,-2.5279424770016545,80.71312298110414,70.51636492957365,82.5592941183538,93.19624655341173,112.67482224471807,139.59912653293839,0.05923345,0.3666021525859833,0.9238480925559998,-0.5323798979921102,2,,15,10,0.2329883575439453,"Scott Sauerbeck",1007,150261
1993,"Jeff Schwarz","CHW",41,51,41,3.705882907326329,87.73183789630528,4.047171408907377,94.31815509812353,-0.34128850158104784,66.69280963231789,19.11843620659008,75.551058811822,100.97218075488608,127.1717119481819,190.68279096387468,0.01376147,0.588454008102417,0.717169463634491,-0.09924313971096532,0,,8,5,0.22968818247318268,"Jeff Schwarz",1011658,121911
2010,"Kanekoa Texeira","- - -",43,61.1,33,4.842390501206356,119.17101805491752,4.007190098248744,97.7076021448221,0.8352004029576126,62.517262775993544,44.58407333603429,115.39798436207518,118.6921000384068,67.13933809798556,107.39327231890474,0.02888087,-0.4611599016934633,-0.9263353645801544,0.21722903256019388,0,0,5,7,0.22922306507825851,"Kanekoa Texeira",334,444427
1996,"Marc Wilkins","PIT",45,65.1,56,4.132653865552214,95.70402843265542,4.212389405078602,97.8402817339982,-0.07973553952638746,94.96912201212125,83.93134164043335,103.32133332792357,107.97146705720522,110.81671358597029,116.68711145477002,0.09310345,-0.5348399877548218,-0.04461782053112984,-0.5044260103936463,1,,11,9,0.22623994946479797,"Marc Wilkins",1013959,124270
2023,"George Soriano","MIA",25,49,48,3.4897964617353887,78.25199345730543,4.152999682984539,95.08291631944573,-0.6632032212491499,93.29759112691661,74.83341680372628,92.00179473696433,96.55838924380926,101.22555500452788,108.49750365697133,0.1314554,0.2565600872039795,0.10136532783508301,0.3462717972797287,1,0,5,4,0.22562386095523834,"George Soriano",21863,666277
2011,"Marco Estrada","MIL",36,51.1,55,4.383116991690029,113.16931181996542,3.5123992848585304,88.23517246394448,0.8707177068314986,124.02501292047903,116.70236726378337,98.07575236128152,99.74009866202869,133.60855699167232,107.72710046728449,0.16666667,-1.7302939891815186,-0.06151479482650757,-2.2711201559398515,0,3,4,9,0.22528676688671112,"Marco Estrada",1118,462136
2012,"Duane Below","DET",26,43.2,26,3.9160321308296098,93.91769823396105,4.010483002828138,96.1078140993869,-0.09445087199852864,132.53994359645748,94.68857166067441,105.47401908298357,91.07638864195535,76.435469788436,57.66976041074524,0.10285714,-0.3057200014591217,0.6632762551307678,-1.3538010527410662,0,0,2,5,0.223006933927536,"Duane Below",3124,502102
2024,"Kyle Nicolas","PIT",49,52.2,53,3.7594941247256948,88.87294715543557,3.8402292872751262,93.98694372694787,-0.08073516254943147,64.39914620321193,45.71851201414901,99.49524814289063,116.31180540112295,100.94405711624765,156.74750547936227,0.09787234,-0.3253656029701233,0.3173201382160187,-0.8146108669502731,0,0,9,9,0.22255989909172058,"Kyle Nicolas",27775,693312
2001,"Courtney Duncan","CHC",36,42.2,49,5.0625012069943445,118.35707663290276,4.174137097597186,94.96823814787628,0.8883641093971582,93.32136519589591,90.89156392301709,98.7907913487269,114.75872956901114,140.80549791442633,150.88238879417943,0.12435233,-0.7465540170669556,-0.40296390652656555,-0.39163630547935957,0,,6,6,0.2211713194847107,"Courtney Duncan",276,400131
2007,"Brian Wolfe","TOR",38,45.1,22,2.9779415105866276,66.26861245473124,4.4307817449206865,99.06221983805898,-1.452840234334059,122.12372086397791,98.65033742545259,83.31502470341472,70.31511266204569,74.42532389797198,60.94256045188566,0.07471264,-0.20773199200630188,0.5020925402641296,-0.7468722191016601,0,2,10,6,0.22093118727207184,"Brian Wolfe",8515,430582
2017,"Kevin McCarthy","KCR",33,45,27,3.2,71.74289680251535,3.9798619164360893,92.32908775573443,-0.7798619164360892,80.39668345488573,61.13595459883896,108.60199710021708,105.07609260005022,63.843476625266085,79.41058132691639,0.07142857,0.3289819657802582,0.5085992217063904,0.45883951674290013,0,0,2,2,0.21450263261795044,"Kevin McCarthy",15240,641838
2022,"Steven Wilson","SDP",49,52,51,3.1153850724711893,80.35984372394007,4.227815780696103,106.4461367085777,-1.1124307082249136,93.47858884804097,109.88143286657129,79.27579139659412,84.19066044090513,106.86733068892644,114.32278856198484,0.14691943,-0.06744377315044403,-0.05386468768119812,-0.018289059937656074,1,2,13,10,0.2086656093597412,"Steven Wilson",20353,621051
2017,"Danny Barnes","TOR",60,66,62,3.5454553651417506,81.238953298926,4.581882447732348,102.97335959177003,-1.0364270825905977,99.99957852635268,114.62994137455176,79.4966618773589,81.87749368285264,108.43129667080014,108.43174890417183,0.14339623,0.19127805531024933,0.5617508292198181,-0.3985615006828308,0,4,14,12,0.2059973180294037,"Danny Barnes",11388,592130
