Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,QS_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
1993,Rene Arocha,STL,11,7,29,29,1,0,16,181.0,90,3.679558321246432,92.6805933178666,3.888900283206713,96.94961109854944,-0.209341961960281,165.04639345831882,108.86322445938984,104.01335761204756,89.55650881889984,78.66638176271815,47.66319158897483,0.0818792,0.3773300945758819,0.1786638647317886,0.1936772296820849,2.4823124408721924,110338,1990s,0.013714433374984488,starter,NL,NL,0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.75,0.5677083333333334,4,48,0.5520833333333334,arochre01,Rookie of the Year,1993.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0020846966551153695
2006,Scott Olsen,MIA,12,10,31,31,0,0,18,180.2,166,4.035054896161982,92.00265014035452,4.325714436749486,97.37366883049864,-0.2906595405875043,111.82091261221872,102.70170116225044,90.23232679593364,92.7003582561933,127.26296946733622,113.80962982960452,0.1195795,0.5842100977897644,0.8680430054664612,-0.3232073552492255,2.5154917240142822,435179,2000s,0.013959443529491022,starter,NL,NL,0,0.631578947368421,0.5789473684210527,0.631578947368421,0.5263157894736842,0.6842105263157895,0.3684210526315789,0.7368421052631579,0.631578947368421,0.8947368421052632,0.7894736842105263,0.5789473684210527,0.6842105263157895,0.631578947368421,0.7368421052631579,0.2631578947368421,0.9473684210526315,0.6447368421052632,8,52,0.5518092105263158,olsensc01,Rookie of the Year,2006.0,NL,1.0,160.0,0.0,0.0,0.00625,1,0.003242009421696806
2018,Dereck Rodríguez,SFG,5,4,19,19,0,0,14,112.0,82,2.892857142857143,74.22968948820672,3.812217290060861,98.12318017167966,-0.9193601472037184,95.89300550738945,66.1161868852137,91.9620140965596,86.82556130752312,79.86210885145557,83.28251255983761,0.1069869,1.1819080114364624,1.2495851516723633,-0.0260309606726272,1.6438745260238647,605446,2010s,0.014677451125213079,starter,NL,NL,0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.16666666666666666,1.0,0.6614583333333334,4,47,0.5511122881355932,rodride01,Rookie of the Year,2018.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.010552750102111272
1990,Mike Harkey,CHC,12,6,27,27,2,1,18,173.2,94,3.2648754311633224,81.52652128964678,3.913865300521047,100.59529052143036,-0.6489898693577252,88.78022160683831,92.12243959416662,92.10285620398652,91.70154486315607,85.57438748129377,96.38902885504535,0.04807692,2.036370038986206,1.795080542564392,0.1554783345954484,2.1319143772125244,115476,1990s,0.012308974464275545,starter,NL,NL,0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.9285714285714286,0.5401785714285713,4,45,0.5510321100917431,harkemi01,Rookie of the Year,1990.0,NL,7.0,120.0,0.0,0.0,0.058333333333333334,1,0.011757332788603962
2015,Andrew Heaney,LAA,6,4,18,18,0,0,11,105.2,78,3.492113900854444,90.0053392422782,3.729808318438564,93.97556298368696,-0.2376944175841195,105.256244504785,72.34856589672457,97.86005014453242,93.20225564860796,88.64380838615298,84.21715337129383,0.11415525,1.0838161706924438,0.8972797989845276,0.1085720742975342,1.6477428674697876,571760,2010s,0.015662955013971365,starter,AL,AL,0,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.9285714285714286,0.5714285714285714,0.7142857142857143,0.10714285714285714,0.35714285714285715,0.9285714285714286,1.0,0.8571428571428571,0.42857142857142855,0.35714285714285715,0.5714285714285714,0.6629464285714286,4,46,0.5508130081300812,heanean01,Rookie of the Year,2015.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.010302435082627792
1981,Bruce Berenyi,CIN,9,6,20,20,5,3,11,124.1,106,3.1849863345896265,90.45300074597816,3.04259820392114,88.14283760942145,0.1423881306684866,90.46406084166418,39.04662876226074,81.5289046066692,103.72060016685806,153.68534472445407,169.88553318390083,0.05617978,0.452762097120285,0.6657043099403381,-0.2530444522639753,2.1972973346710205,110893,1980s,0.01770586087567301,starter,NL,NL,0,0.6,0.6,0.8,0.2,0.6,0.2,0.6,0.6,0.8,0.6,0.6,0.4,0.4,0.6,0.4,0.2,0.5125,3,34,0.549923780487805,berenbr01,Rookie of the Year,1981.0,NL,5.0,120.0,0.0,0.0,0.041666666666666664,1,0.0036483650049982676
2010,Brian Matusz,BAL,10,12,32,32,0,0,18,175.2,143,4.303605562306678,101.09227535958074,4.051277017774178,93.37106333915588,0.2523285445324994,107.5032296339916,98.58694197346036,98.68967584604157,99.79643932481451,106.03892793446744,98.63789405228728,0.10526316,0.8864842057228088,1.172131061553955,-0.3676331392324077,2.7886857986450195,451085,2010s,0.01591715638496016,starter,AL,AL,0,0.5454545454545454,0.7272727272727273,0.45454545454545453,0.6363636363636364,0.7272727272727273,0.6363636363636364,1.0,0.8181818181818182,1.0,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.36363636363636365,0.9090909090909091,0.721590909090909,4,57,0.5495770676691729,matusbr01,Rookie of the Year,2010.0,AL,3.0,140.0,0.0,0.0,0.02142857142857143,1,0.005059841356865348
1993,Angel Miranda,MIL,4,5,17,17,2,0,11,112.2,85,3.275148446484608,74.63803205308227,3.973554977359451,92.69215592924704,-0.6984065308748431,119.41118353947702,95.19623788837173,86.21588421586613,87.02988514922437,123.07368340230254,103.06713226490648,0.08779443,0.1987959891557693,1.0082242488861084,-0.8218253542766842,1.7861043214797974,119183,1990s,0.01591893334652226,starter,NL,NL,0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.6145833333333333,3,49,0.549268018018018,miranan01,Rookie of the Year,1993.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0017718002598553413
2017,Trevor Williams,PIT,6,8,25,25,0,0,11,138.2,107,3.959134034503932,92.92861351859862,3.907639584174539,90.57463728015937,0.0514944503293923,95.63955772530647,63.22666145580563,98.70226296431052,94.99288257571216,83.67999920756647,87.49517104990969,0.10526316,0.8990060091018677,0.8711503148078918,-0.031236210607168,2.5680952072143555,592866,2010s,0.018582454466095192,starter,NL,NL,0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.6666666666666666,0.5,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.7656249999999999,3,49,0.5486413043478261,willitr01,Rookie of the Year,2017.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.006505108604210331
2015,Robbie Ray,ARI,5,12,23,23,0,0,10,127.2,119,3.524803826473642,85.7183776484121,3.5252386196081824,89.75513776203692,-0.0004347931345405,90.79534973148792,64.9980770125506,98.78649414534284,102.5185688564494,105.51049007976958,116.2069281358971,0.12844037,0.3859020173549652,-0.2339679598808288,0.6328359563618193,2.3454396724700928,592662,2010s,0.01843899113577117,starter,NL,NL,0,0.9285714285714286,0.8571428571428571,1.0,0.5,0.5714285714285714,0.42857142857142855,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.7142857142857143,0.5,0.35714285714285715,0.5714285714285714,0.7857142857142857,0.7142857142857143,0.42857142857142855,0.6651785714285714,3,47,0.5485264227642276,rayro02,Rookie of the Year,2015.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.003033820891155387
2016,Sean Manaea,OAK,7,9,24,24,0,0,12,139.2,120,3.866347885481749,94.13654774950484,4.07734783675529,98.17188936968688,-0.2109999512735418,122.69180256754242,100.20179462324867,97.22803506508056,91.5225402414001,99.55051224897866,81.13867943336544,0.14409722,0.9105460047721864,0.3910717070102691,0.511209578582953,1.968988060951233,640455,2010s,0.014145029173500238,starter,AL,AL,0,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.5454545454545454,1.0,0.4090909090909091,0.47443181818181807,9,55,0.5451108870967742,manaese01,Rookie of the Year,2016.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.006541278769915133
2019,John Means,BAL,10,11,27,27,0,0,11,147.1,108,3.726244086615509,79.12761415199043,4.483240157305641,92.26632314779664,-0.756996070690132,115.06964471505717,92.804507166225,93.24641535151716,84.61306824672666,78.53419081167368,68.24927373163105,0.12066116,0.8797400593757629,1.8140228986740112,-0.8383336402938565,2.935369968414306,607644,2010s,0.01995492840526381,starter,AL,AL,0,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.45454545454545453,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.45454545454545453,0.09090909090909091,0.5454545454545454,0.6818181818181818,3,44,0.5417698019801979,meansjo01,Rookie of the Year,2019.0,AL,53.0,150.0,0.0,0.0,0.35333333333333333,1,0.005980557847557872
2009,Brad Bergesen,BAL,7,5,19,19,1,0,13,123.1,65,3.429729446845848,75.00161014415076,4.102489081787495,89.49005096172895,-0.6727596349416474,100.22910033003907,72.14286036761278,99.80623043267327,91.28813763239614,71.16733932629583,71.00466622579013,0.06358382,1.197779893875122,1.581991195678711,-0.3427472823876223,1.957335352897644,448269,2000s,0.015900368423214007,starter,AL,AL,0,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.8888888888888888,0.6666666666666666,0.3888888888888889,0.2222222222222222,0.6944444444444444,0.6857638888888888,6,53,0.5394886363636363,bergebr02,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.009730137237003429
1977,Lary Sorensen,MIL,7,9,20,20,9,0,9,139.0,55,4.2086330935251794,103.1692200840228,3.594158130069431,89.52693056871142,0.6144749634557485,111.22763496705196,72.2783909784219,99.26400551076463,89.88355940380323,73.90006893743143,66.44038343909172,0.04006969,0.0630939900875091,0.830866277217865,-0.757415828375849,2.3489742279052734,122537,1970s,0.01689909516478614,starter,NL,NL,0,0.75,1.0,1.0,0.875,0.75,0.875,0.875,1.0,0.375,0.25,0.75,0.875,0.875,0.375,0.375,0.375,0.7109375,2,44,0.5378125,sorenla01,Rookie of the Year,1977.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.00045391359775186403
1993,Steve Cooke,PIT,10,10,32,32,3,1,20,210.2,132,3.88765813398583,95.71740684780494,3.975689469413715,98.9103963458431,-0.088031335427885,118.9825977714542,108.30112744499914,98.01708251385335,93.03338332847608,97.45593275174797,81.90771803451649,0.08276644,0.1678798645734787,0.8506166934967041,-0.685463451498046,2.6996028423309326,112633,1990s,0.01284302018235458,starter,NL,NL,0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.8333333333333334,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,0.5625,5,50,0.5368806306306306,cookest01,Rookie of the Year,1993.0,NL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0.0007986672910251128
1991,Frank Castillo,CHC,6,7,18,18,4,0,8,111.2,73,4.3522394998049725,112.52612889808223,3.016924779883049,78.06543297499803,1.3353147199219233,120.86848171321198,54.4442200209413,100.67869477813863,96.38530627013476,100.29766044080796,82.98082894281157,0.08565311,0.301582008600235,0.7407315969467163,-0.4665201388169534,2.5386009216308594,112113,1990s,0.022829144978694777,starter,NL,NL,0,0.625,0.875,0.875,0.875,0.625,0.75,0.75,0.875,0.25,0.75,0.875,0.875,1.0,0.875,0.375,0.25,0.71875,3,49,0.5366586538461539,castifr01,Rookie of the Year,1991.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0027120684226639834
2023,Andrew Abbott,CIN,8,6,21,21,0,0,9,109.1,120,3.868902619008442,83.53708694811684,4.197113574054682,90.25313937304588,-0.3282109550462397,106.01998990634873,107.32205921071451,97.15951809094086,98.91346110879732,117.43487603312413,110.76673269855932,0.16557734,1.2043379545211792,0.9780179262161256,0.3382979389647815,2.192725658416748,671096,2020s,0.020098310342958278,starter,NL,NL,0,0.8571428571428571,0.7857142857142857,0.5,0.6428571428571429,0.7857142857142857,0.2857142857142857,0.7857142857142857,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6562499999999999,5,44,0.5350467289719627,abbotan01,Rookie of the Year,2023.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.011038844679387528
2015,Eduardo Rodriguez,BOS,10,6,21,21,0,0,13,121.2,98,3.846575181660057,92.50270301126837,3.922634812904627,98.89509120211692,-0.0760596312445702,100.07731632863998,90.76054760840134,99.62945948060504,100.06649597462778,93.45089978532025,93.37870827521762,0.11685824,0.7206700444221497,-0.1860010921955108,0.943911065368358,1.765668869018555,593958,2010s,0.014568224991902268,starter,AL,AL,0,0.7142857142857143,0.5,0.5,0.6428571428571429,0.5,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.5,0.5714285714285714,0.7857142857142857,0.42857142857142855,0.7142857142857143,0.5,0.9285714285714286,0.7142857142857143,0.6339285714285714,5,53,0.5330284552845529,rodried05,Rookie of the Year,2015.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.005946122478730608
2023,Bryce Miller,SEA,8,7,25,25,0,0,9,131.1,119,4.317259050447069,107.25651690898566,3.978390641318008,96.3005881292834,0.3388684091290606,168.329826780533,100.76133251459002,101.28366113624784,87.96281810293276,95.54070757403676,56.75804014453632,0.17318436,0.8301442861557007,0.7609569430351257,0.1191631690236264,1.8709604740142824,682243,2020s,0.014271246941375153,starter,AL,AL,0,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.9285714285714286,0.6428571428571429,1.0,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.4642857142857143,0.7142857142857143,0.7142857142857143,1.0,0.7857142857142857,0.35714285714285715,0.6428571428571429,0.6763392857142857,4,45,0.5318341121495326,millebr04,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.006332145584711676
2009,J.A. Happ,PHI,10,4,23,23,3,2,14,144.1,102,2.9930713825836266,70.82436113899578,4.455051331035618,104.4668696085716,-1.461979948451991,107.62252171822,119.33679552170602,97.5011377988912,91.4956357941279,93.67768981443614,87.04283171599533,0.09228188,1.6185760498046875,0.569882333278656,1.1270309944260448,1.453182339668274,457918,2000s,0.010084540872090729,starter,NL,NL,0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.8333333333333334,0.8888888888888888,0.6111111111111112,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,1.0,0.8333333333333334,0.7187500000000001,5,55,0.53125,happja01,Rookie of the Year,2009.0,NL,94.0,160.0,10.0,0.0,0.5875,1,0.011232311240837527
2003,Jerome Williams,SFG,7,5,21,21,2,1,13,131.0,88,3.2977099236641223,79.28686481189085,3.9628196978387034,95.14377006198916,-0.6651097741745811,92.37414630175584,65.16983305363073,92.40897868554192,91.16327104186858,94.5409359377702,102.34566726944938,0.07155963,1.1253260374069214,1.4780703783035278,-0.3840810552210243,1.9583455324172976,425532,2000s,0.014949202537536623,starter,NL,NL,0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.3333333333333333,0.75,0.75,0.3333333333333333,0.75,0.8333333333333334,0.9166666666666666,0.5,0.75,0.3333333333333333,0.5416666666666666,0.7005208333333333,4,55,0.5304752066115702,willije01,Rookie of the Year,2003.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.008590275094709323
2013,Chris Archer,TBR,9,7,23,23,2,2,12,128.2,101,3.2176164531167597,83.52796312757944,4.065989050617725,104.67287331252466,-0.8483725975009655,106.41043052229168,101.32123592134378,88.59290517753001,85.52575783511368,96.19047456665022,90.39572553169428,0.12,1.0079320669174194,0.8078173398971558,0.2352214164916539,1.0919865369796753,502042,2010s,0.008517835701869543,starter,AL,AL,0,0.9166666666666666,0.4166666666666667,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.4166666666666667,0.25,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.75,0.5833333333333334,0.5833333333333334,0.5,0.4583333333333333,0.5911458333333334,6,60,0.5267175572519084,archech01,Rookie of the Year,2013.0,AL,35.0,150.0,1.0,0.0,0.23333333333333334,1,0.007862184609340246
1987,Greg Mathews,STL,11,11,32,32,2,1,16,197.2,108,3.733558082681998,91.99171090730846,3.973843866342046,99.82257812131084,-0.240285783660048,85.82354791401622,81.94367125788732,95.86816255779765,93.99542000172522,83.9931426504706,97.86724582359876,0.04501217,0.9063721895217896,1.3823895454406738,-0.4776301226198006,2.419144630432129,118417,1980s,0.012267467699960087,starter,NL,NL,0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.42857142857142855,1.0,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.6696428571428571,2,45,0.5263956310679612,mathegr01,Rookie of the Year,1987.0,NL,1.0,120.0,0.0,0.0,0.008333333333333333,1,0.004596207857615566
2011,Jeremy Hellickson,TBR,13,10,29,29,2,1,20,189.0,117,2.952381190739481,76.04649449489878,4.438084812533548,111.86406914173214,-1.4857036217940671,72.13110659686816,101.33560098473386,82.66162350555375,87.07604286939464,83.45093386569701,115.69340772146192,0.05813954,1.6998281478881836,2.1473309993743896,-0.1443175997758579,2.0082616806030273,476451,2010s,0.010625723177793795,starter,AL,AL,1,1.0,0.3333333333333333,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,0.25,0.5,1.0,0.6510416666666666,4,60,0.5248091603053434,hellije01,Rookie of the Year,2011.0,AL,102.0,140.0,17.0,0.0,0.7285714285714285,1,0.008993799724276103
2022,Nick Lodolo,CIN,4,7,19,19,0,0,8,103.1,131,3.658064696185928,85.4104839650741,3.896302007988764,91.92621311181016,-0.2382373118028367,123.13418939709588,102.69102494339543,97.28360824125126,97.595200779252,131.337863470414,106.66238480707622,0.20861678,1.0434221029281616,0.8559396266937256,0.1553118683142877,1.885401725769043,666157,2020s,0.018287116641794793,starter,NL,NL,0,0.9,0.8,0.6,0.5,0.5,0.5,0.6,0.8,0.1,0.8,0.8,0.9,0.7,0.8,0.5,0.45,0.640625,4,57,0.5229700854700854,lodolni01,Rookie of the Year,2022.0,NL,2.0,150.0,0.0,0.0,0.013333333333333334,1,0.010120485964385662
2000,Brian Tollberg,SDP,4,5,19,19,1,0,10,118.0,76,3.5847457627118646,83.56398344397348,4.295184811091019,94.9618198084102,-0.7104390483791545,123.43160996282444,84.92767202188801,103.66447206191472,94.17807441758389,87.841726774811,71.1663133358176,0.08102767,0.388492226600647,0.0176324844360351,0.3792952891955443,1.737216234207153,328092,2000s,0.014722171476331807,starter,NL,NL,0,0.75,0.625,0.625,0.75,0.375,1.0,0.625,0.625,0.1875,0.25,0.375,0.375,0.625,0.625,0.375,0.25,0.52734375,5,52,0.5224358974358974,tollbbr01,Rookie of the Year,2000.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0032923070050902285
2015,Anthony DeSclafani,CIN,9,13,31,31,0,0,17,184.2,151,4.0451265766199755,102.76286498049056,3.6696948625640937,92.6408687076846,0.3754317140558822,102.64244350040092,84.87816784844759,106.60946108552744,103.81068027696,92.95065861482828,90.55771978930926,0.12229299,-0.6544620990753174,-0.1478288620710373,-0.4831416682968329,3.1452159881591797,543101,2010s,0.01707500536459924,starter,NL,NL,0,0.42857142857142855,0.7857142857142857,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.8571428571428571,1.0,0.7857142857142857,1.0,0.5,0.14285714285714285,0.5,0.7857142857142857,0.7142857142857143,0.14285714285714285,1.0,0.6294642857142857,6,56,0.5165142276422764,desclan01,Rookie of the Year,2015.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0035529972805391826
