Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,mean_rookie_rank,rookie_rank,rk_rel_tc,rk_st_tc,mlb_rank,mean_mlb_rank,mlb_rel_tc,mlb_st_tc,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,rookie_of_the_year,rk_bat_tc,mlb_bat_tc
2009,Chris Jakubauskas,SEA,27,52.1,31,4.299362535007436,100.400223588068,5.256319165778263,121.30639968267884,-0.9569566307708266,117.66540532750308,154.56199939086454,89.02036097066711,78.9745770045298,84.69018679389728,71.97543402854494,0.08653846,0.3753201067447662,0.2348778247833252,0.174783427357339,-0.3053770065307617,499856,2000s,-0.005861362889266059,relief,AL,AL,0.2413793103448276,0.10344827586206896,0.1724137931034483,0.896551724137931,0.5862068965517241,0.9310344827586207,0.13793103448275862,0.10344827586206896,0.5344827586206896,0.13793103448275862,0.6896551724137931,0.4482758620689655,0.6206896551724138,0.4482758620689655,0.6206896551724138,0.4444444444444444,17,0,0,0.34177215189873417,0.40242616033755274,0,0,jakubch01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995,Bill Pulsipher,NYM,17,126.2,81,3.978947208647589,97.74894136526817,4.113823222691334,98.62082644156284,-0.1348760140437446,90.18258284279234,81.79556056653956,98.3824678144642,95.7887050219941,89.36817019034112,99.0969306537302,0.06792453,0.1155599877238273,0.1394296884536743,-0.0257606463030666,1.6467044353485107,120802,1990s,0.013048371120035743,starter,NL,NL,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.7692307692307693,0.38461538461538464,0.6153846153846154,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.7692307692307693,0.46153846153846156,0.5144230769230769,14,0,0,0.3473684210526316,0.40230263157894736,0,0,pulsibi01,Rookie of the Year,1995.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,Matt Palmer,LAA,27,46.0,25,2.739130661933788,62.24000132630858,4.705779544888022,107.49297443632058,-1.9666488829542343,53.63430114348269,70.3369242456738,83.51840810511895,89.84790669753178,77.20704281464343,143.95086805708985,0.01086957,0.4851839542388916,0.6615617871284485,0.274507708939502,-0.0437273643910884,461212,2000s,-0.0009505948780671392,relief,AL,AL,0.8620689655172413,0.20689655172413793,0.6206896551724138,0.6896551724137931,0.7586206896551724,0.1724137931034483,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.10344827586206896,0.7586206896551724,0.7586206896551724,0.06896551724137931,0.06896551724137931,0.6896551724137931,0.45114942528735635,18,0,0,0.3291139240506329,0.4001406469760901,0,0,palmema01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2002,Ricky Stone,HOU,78,77.1,63,3.6077602816826375,84.6822585368492,4.203454352389315,99.25605440161168,-0.5956940707066773,95.51595049881098,103.34146650772946,102.70917587567934,105.77325525713503,107.6282997096163,112.68096572317867,0.08656716,0.1519339382648468,-0.0465494655072689,0.1862584542250035,0.1511116772890091,150392,2000s,0.0019599439337095862,relief,AL,AL,0.5,0.5454545454545454,0.3181818181818182,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.8636363636363636,0.5909090909090909,0.5,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.7272727272727273,0.5189393939393938,19,0,0,0.3380281690140845,0.399452269170579,0,0,stoneri01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2004,Scott Dohmann,COL,41,46.0,49,4.108696333627507,84.69612352005477,4.418834834648703,94.64172625671266,-0.3101385010211963,129.5503097243656,140.74796149238867,88.80439700281838,94.1303789904113,143.22906155223396,110.55863832857553,0.15151515,-0.7368720769882202,0.4883180558681488,-1.7067074376637528,0.2510353028774261,430617,2000s,0.005457289192987524,relief,NL,NL,0.5652173913043478,0.4782608695652174,0.13043478260869565,0.6521739130434783,0.6086956521739131,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.2608695652173913,0.8260869565217391,0.17391304347826086,0.6086956521739131,0.7391304347826086,0.9130434782608695,0.043478260869565216,0.4565217391304347,12,0,0,0.3333333333333333,0.39944444444444444,0,0,dohmasc01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2006,James Shields,TBR,21,124.2,104,4.836898494391997,108.04587756443084,4.390063313230536,97.21847567813072,0.446835181161461,135.501915917061,115.3761329493501,105.7255318446869,101.52982381264944,116.89729619768374,86.26984506622406,0.12222222,-0.8328039646148682,-0.8004693388938904,0.0368824073213883,1.6790341138839722,448306,2000s,0.013518793187471595,starter,AL,AL,0.3684210526315789,0.631578947368421,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.7894736842105263,0.5263157894736842,0.5789473684210527,0.5263157894736842,0.5789473684210527,0.21052631578947367,0.15789473684210525,0.8421052631578947,0.7894736842105263,0.42105263157894735,0.4901315789473684,19,0,0,0.32456140350877194,0.3985745614035087,0,0,shielja02,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2013,Yoervis Medina,SEA,63,68.0,71,2.911765359264903,75.74628293503658,3.856678086746151,98.91533802804476,-0.944912727481248,71.06320337626333,63.90524082961989,78.6773649181508,99.3290284015528,121.99312518216078,171.66849673132268,0.10652921,-0.0155299548059701,0.2545138597488403,-0.2635659605792939,0.349609225988388,500721,2010s,0.005141312146888059,relief,AL,AL,0.5517241379310345,0.3103448275862069,0.5862068965517241,0.3448275862068966,0.896551724137931,0.034482758620689655,0.4482758620689655,0.4827586206896552,0.6896551724137931,0.6206896551724138,0.27586206896551724,0.4482758620689655,0.13793103448275862,0.41379310344827586,0.4482758620689655,0.4501915708812261,17,0,0,0.31333333333333335,0.3968518518518518,0,0,medinyo01,Rookie of the Year,2013.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012,Brad Brach,SDP,67,66.2,75,3.780001874543166,103.85246564769514,4.564452824020748,120.81533174300556,-0.784450949477582,91.00131795805063,153.43033017218528,81.75407166868408,94.95380777893104,133.4272292336628,146.6212076195427,0.15,0.4723060429096222,-0.0097194714471697,0.4739232334986883,-0.5029685497283936,542960,2010s,-0.00759771223154673,relief,NL,NL,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.8823529411764706,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.8235294117647058,0.5882352941176471,0.17647058823529413,0.5,0.5882352941176471,0.9411764705882353,0.45261437908496727,9,0,0,0.35135135135135137,0.3962087087087087,0,0,brachbr01,Rookie of the Year,2012.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2006,Saul Rivera,WSN,54,60.1,41,3.430939949613107,79.45042324077282,4.439565731874319,101.47674284460646,-1.008625782261212,64.73066760812446,53.48483308190227,93.74474179906372,107.49191368058376,86.35404944853708,133.40515538015157,0.03249098,0.5422179102897644,0.4511145055294037,0.2144356808111895,0.0523310489952564,346800,2000s,0.0008707329283736506,relief,NL,NL,0.47058823529411764,0.17647058823529413,0.6470588235294118,0.23529411764705882,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.5294117647058824,0.23529411764705882,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.7058823529411765,0.3856209150326797,10,0,0,0.2857142857142857,0.3960695389266818,0,0,riversa01,Rookie of the Year,2006.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2013,Ryan Pressly,MIN,49,76.2,49,3.873913557488955,96.06857464788294,3.673941415433408,92.6118592911242,0.1999721420555467,72.65721364368311,56.68116492897638,97.77245950748372,97.0095629550418,77.77777634102083,107.0475693799305,0.06984127,0.1949680745601654,0.7176438570022583,-0.3445737635118039,0.3799120783805847,519151,2010s,0.0049857228133935,relief,AL,AL,0.41379310344827586,0.4482758620689655,0.6551724137931034,0.4827586206896552,0.4482758620689655,0.5344827586206896,0.4827586206896552,0.4482758620689655,0.9310344827586207,0.13793103448275862,0.4482758620689655,0.7931034482758621,0.1724137931034483,0.10344827586206896,0.27586206896551724,0.4645593869731801,18,0,0,0.30666666666666664,0.3940740740740741,0,0,pressry01,Rookie of the Year,2013.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2017,Kyle Freeland,COL,28,149.2,99,4.149220771991468,83.27068987628716,4.694388128284782,102.5681580074856,-0.5451673562933141,65.2787237060143,82.98794465671608,109.31887372742706,110.75572020601749,68.99012301823613,105.68545929619542,0.05748865,0.7087178230285645,0.0033690568525344,0.7070493530768109,1.861109733581543,607536,2010s,0.012473925828294525,starter,NL,NL,1.0,0.5833333333333334,0.75,0.3333333333333333,0.25,0.4166666666666667,0.75,0.6666666666666666,0.7916666666666666,0.25,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.16666666666666666,1.0,0.5703125000000001,19,0,0,0.3391304347826087,0.39374999999999993,0,0,freelky01,Rookie of the Year,2017.0,NL,3.0,150.0,0.0,0.0,0.02,1,0,0,0
2019,Merrill Kelly,ARI,32,183.1,158,4.418181573032361,99.43459829629111,4.512191221858258,104.08129264712008,-0.0940096488258968,102.41575461798708,104.61692764952669,103.9385679446632,99.53166657688055,87.68987023580067,85.6214631786318,0.12998713,0.135839968919754,0.7236592769622803,-0.571722058113268,1.8785587549209597,518876,2010s,0.01025974197116854,starter,NL,NL,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.9090909090909091,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.18181818181818182,0.5738636363636364,22,0,0,0.3564356435643564,0.3935643564356435,0,0,kellyme01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010,Brad Thomas,DET,47,63.1,29,3.4105263842638194,80.93441615684819,4.104158236379439,97.8189095656106,-0.6936318521156193,57.228554941700395,43.17616325859074,105.17722117499548,105.56077025222766,59.43033619209754,103.84734200106736,0.01818182,0.4151079654693603,0.4619797766208648,0.2278994184727242,0.2765907049179077,346801,2010s,0.004383370917874924,relief,AL,AL,0.6666666666666666,0.5833333333333334,0.75,0.5,0.4583333333333333,0.625,0.5833333333333334,0.5833333333333334,0.875,0.08333333333333333,0.75,0.7083333333333334,0.08333333333333333,0.08333333333333333,0.7083333333333334,0.5196759259259259,19,0,0,0.348993288590604,0.3931767337807605,0,0,thomabr01,Rookie of the Year,2010.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2019,Spencer Turnbull,DET,30,148.1,146,4.6112356388230475,99.45251224753557,3.989290321416562,87.19916238700715,0.6219453174064862,92.27964290422987,58.65927381122638,105.18202409249857,106.55406536736533,97.9127862800191,106.10443569119988,0.13262195,-0.5099179744720459,0.0263469126075506,-0.5288306672066991,2.7841029167175293,605513,2010s,0.018798804299240576,starter,AL,AL,0.36363636363636365,0.9090909090909091,0.9090909090909091,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.5710227272727272,21,0,0,0.3465346534653465,0.3929455445544555,0,0,turnbsp01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2022,Jimmy Lambert,CHW,40,40.1,39,2.900826812091772,74.12183068452389,3.7818525736843864,92.25652957282324,-0.8810257615926145,67.08549017156065,62.1767042043256,91.4735496174694,106.88269305268048,101.46855973413736,151.25261655537886,0.10404624,0.6267439723014832,-0.0583059787750244,0.7194909093192922,0.2729084491729736,669424,2020s,0.006805696986857197,relief,AL,AL,0.6,0.5,0.7666666666666667,0.23333333333333334,0.4,0.16666666666666666,0.4666666666666667,0.5333333333333333,0.05,0.4,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.9333333333333333,0.4370370370370371,14,0,0,0.34269662921348315,0.39279026217228474,0,0,lambeji01,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2003,Pedro Feliciano,NYM,23,48.1,43,3.351725284245687,80.37762660614766,4.086694762584978,95.94828673401622,-0.7349694783392908,105.32052285527958,88.3163901706361,104.4159042843921,109.31594471894202,115.49034828106367,109.65607288750611,0.10091743,-0.1541900038719177,0.05519600212574,-0.5729561872872039,0.1745771318674087,408230,2000s,0.003629462200985628,relief,NL,NL,0.6,0.55,0.55,0.35,0.15,0.7,0.55,0.55,0.2,0.7,0.3,0.4,0.6,0.7,0.35,0.4652777777777777,17,0,0,0.3611111111111111,0.3921682098765431,0,0,felicpe01,Rookie of the Year,2003.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2019,Adrian Sampson,TEX,20,46.2,34,5.014286397428021,99.499957592563,4.992581146590597,104.72053260406273,0.0217052508374244,74.58217714739403,93.22636497299392,108.8063313742782,108.12631383020188,72.61094500771101,97.35697382353904,0.08252427,1.1075960397720337,0.3390063047409057,1.132041549731707,0.1266991347074508,592716,2010s,0.002742405513148286,relief,AL,AL,0.36,0.36,0.28,0.32,0.08,0.64,0.4,0.44,0.2,0.04,0.88,0.64,0.32,0.16,0.96,0.45444444444444443,14,0,0,0.31736526946107785,0.3912175648702595,0,0,sampsad01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1998,Sidney Ponson,BAL,20,113.0,71,5.176990800908802,114.7338997585515,4.537382234844783,99.40199316884126,0.6396085660640196,119.19148010188404,108.13664741392216,110.10899278224568,102.6025377141976,88.67035277452818,74.3931996846814,0.07926829,-0.1688900589942932,-0.6925291419029236,0.5083691601635543,1.4264944791793823,132260,1990s,0.01262384494849011,starter,AL,AL,0.42857142857142855,0.7857142857142857,0.5,0.5714285714285714,0.35714285714285715,0.9285714285714286,0.5714285714285714,0.7857142857142857,0.17857142857142858,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.7857142857142857,0.6428571428571429,0.7857142857142857,0.5736607142857143,16,0,0,0.3629032258064516,0.39037298387096786,0,0,ponsosi01,Rookie of the Year,1998.0,AL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0,0,0
1998,Rick Croushore,STL,41,54.1,47,4.969325269671605,118.13529356602828,4.666759638467038,106.83732045413998,0.3025656312045663,80.72977591841021,99.27970578317644,81.5431898715681,97.50887694340196,110.37429731660376,136.72069321333967,0.07407407,0.0446700453758239,0.0570064634084701,-0.0299919016087927,-0.0400867462158203,131701,1990s,-0.0007409749762628521,relief,NL,NL,0.1,0.4,0.6,0.6,0.6,0.4,0.4,0.4,0.65,0.4,0.3,0.4,0.5,0.6,0.5,0.4722222222222222,11,0,0,0.3006993006993007,0.39024864024864026,0,0,crousri01,Rookie of the Year,1998.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2008,Greg Smith,OAK,32,190.1,111,4.161120618235861,98.9485998370883,4.81853307605671,113.44335495369783,-0.6574124578208487,63.85721861718541,99.34039628092069,91.13793198936509,96.70143051853704,81.21035252549251,127.17490457424154,0.03,0.554634153842926,0.2333265542984008,0.3617546149906014,1.3654993772506714,460105,2000s,0.00718305827065056,starter,AL,AL,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.8181818181818182,0.36363636363636365,0.8181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.4602272727272727,11,0,0,0.3333333333333333,0.3897357723577236,0,0,smithgr02,Rookie of the Year,2008.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010,Logan Ondrusek,CIN,60,58.2,39,3.681820496056175,89.71584502928594,4.32216139024496,104.82792464453016,-0.6403408941887854,87.52162975778695,115.0254501205896,88.38453728894558,87.27035043854386,84.90702162190992,97.0126167276472,0.07916667,0.2075420916080474,0.0842171162366867,0.1558458065605448,0.0560976415872573,446185,2010s,0.0009638770032174794,relief,NL,NL,0.5833333333333334,0.4583333333333333,0.2916666666666667,0.8333333333333334,0.7916666666666666,0.6666666666666666,0.4583333333333333,0.4583333333333333,0.7916666666666666,0.3333333333333333,0.5833333333333334,0.5416666666666666,0.4166666666666667,0.375,0.5416666666666666,0.5324074074074073,20,0,0,0.3288590604026846,0.38963460104399705,0,0,ondrulo01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2015,Chris Heston,SFG,31,177.2,141,3.951219059731195,105.62730905376183,4.01727094711937,109.1770547090692,-0.0660518873881748,82.36673732175042,83.03277256479542,100.6450943823236,100.96738141215786,91.33252532779962,110.88520159598116,0.10321716,-0.4424359500408172,0.3564013242721557,-0.8185505771597312,1.313252568244934,518790,2010s,0.007411131874971412,starter,NL,NL,0.2857142857142857,0.35714285714285715,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.5,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.42857142857142855,0.21428571428571427,0.7142857142857143,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.47098214285714285,12,0,0,0.3252032520325203,0.3894817073170731,0,0,hestoch01,Rookie of the Year,2015.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2003,D.J. Carrasco,KCR,48,72.0,50,4.874999483426467,102.05029535027188,4.753744027644047,104.1392263289618,0.1212554557824194,78.4437038275993,89.8873939815509,103.36876367463586,108.2845326599571,100.830365195901,128.53850676791942,0.05379747,-0.0377700328826904,-0.3025996088981628,0.2662374665755823,-0.0235054045915603,425647,2000s,-0.00032646395266055974,relief,AL,AL,0.35,0.4,0.5,0.4,0.2,0.45,0.3,0.3,0.75,0.5,0.4,0.25,0.4,0.4,0.55,0.43194444444444446,14,0,0,0.3541666666666667,0.3892746913580247,0,0,carradj01,Rookie of the Year,2003.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2005,Todd Coffey,CIN,57,58.0,26,4.500001183871877,104.83046341060596,4.071755580698056,92.77254494396578,0.4282456031738206,118.51887592687424,75.96599940109253,130.58088706901898,119.03949777034856,58.00805071629075,48.94414105821344,0.05660377,0.1287138164043426,-0.2757573127746582,0.4814053939787472,0.2438616156578064,434298,2000s,0.004204510614789766,relief,NL,NL,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.13636363636363635,0.045454545454545456,1.0,0.45454545454545453,0.45454545454545453,0.5681818181818182,0.09090909090909091,0.6818181818181818,0.4090909090909091,0.8636363636363636,0.2727272727272727,0.7272727272727273,0.46464646464646464,14,0,0,0.3404255319148936,0.38849487785658,0,0,coffeto01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,David Price,TBR,23,128.1,102,4.418182518608988,103.68777053777774,4.585395683565916,105.51764351201317,-0.1672131649569284,93.2044966733036,107.1496342570855,91.05012827491925,96.06041588316648,104.05901433424404,111.64591519673858,0.08617594,0.0912758857011795,0.0277034547179937,0.0734936152524346,1.1201497316360474,456034,2000s,0.008744338264137763,starter,AL,AL,0.4444444444444444,0.5,0.4444444444444444,0.5,0.9444444444444444,0.1111111111111111,0.3888888888888889,0.3888888888888889,0.4722222222222222,0.8333333333333334,0.5,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.49826388888888884,22,0,0,0.32727272727272727,0.38721590909090914,0,0,priceda01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,Bobby Parnell,NYM,60,52.0,43,3.461538969412433,85.22210840068068,3.750930009085766,90.10146794203182,-0.2893910396733328,85.29612411312971,52.3004490730396,102.262903606426,108.8396123729258,101.89168326310369,119.45640568235814,0.07792208,-0.6087000370025635,0.009080896154046,-0.4799550371053506,0.5490041375160217,458730,2000s,0.01055777187530811,relief,NL,NL,0.4482758620689655,0.6551724137931034,0.7586206896551724,0.1724137931034483,0.20689655172413793,0.41379310344827586,0.7241379310344828,0.7586206896551724,0.4827586206896552,0.3103448275862069,0.13793103448275862,0.3448275862068966,0.3448275862068966,0.3103448275862069,0.2413793103448276,0.4348659003831418,16,0,0,0.2911392405063291,0.3871308016877637,0,0,parnebo01,Rookie of the Year,2009.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
