Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
1982,Steve Bedrosian,ATL,61,122.0,114,2.2868852459016393,60.687103610985915,2.6018384042333387,69.34164781766728,-0.3149531583316993,129.430039412398,44.27954268797443,76.72987756054998,85.47138248964495,164.3603298549795,126.98777350658683,0.12625251,3.9494259357452393,2.579232692718506,-0.0892584092810557,11,0.0,32,13,2.701533079147339,110786,1980s,0.022143713763502777,2.0,0.7111111111111111,relief,NL,NL,0,0.6153846153846154,0.9230769230769231,0.8461538461538461,0.6923076923076923,1.0,0.15384615384615385,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,1.0,1.0,0.9230769230769231,0.6923076923076923,0.8290598290598291,1,4,0.8124338624338624,bedrost01,Rookie of the Year,1982.0,NL,4.0,120.0,0.0,0.0,0.03333333333333333,1,0.03237234373561672
2015,Carson Smith,SEA,70,70.0,92,2.3142864709973376,59.913827189575386,2.119307704069068,52.97381842522297,0.1949787669282696,158.00704304242427,24.269312889254262,76.73747485288824,78.65405518680448,161.24913812180634,102.05187252621135,0.24647887,2.1013259887695312,1.2788519859313965,-0.2993763436867196,13,5.0,39,10,2.0363869667053223,605476,2010s,0.029091242381504605,1.0,0.7959183673469388,relief,AL,AL,0,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.8421052631578947,0.5263157894736842,0.39473684210526316,1.0,0.9473684210526315,0.8947368421052632,1.0,1.0,0.9473684210526315,0.7368421052631579,0.9473684210526315,1.0,1.0,0.5263157894736842,0.8494152046783626,1,7,0.8091787439613527,smithca02,Rookie of the Year,2015.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.03001894269670759
2007,Hideki Okajima,BOS,66,69.0,63,2.217392039885161,47.65308636006183,3.326561691269767,77.24140696517424,-1.109169651384606,185.1447853606404,77.77651498541883,74.25825145809603,68.78276406042721,136.338637081097,73.6389285381959,0.16911765,2.983151912689209,1.8447374105453491,0.1381587034778104,5,2.0,28,6,1.1314010620117188,506606,2000s,0.016397116840749546,1.0454545454545454,0.8235294117647058,relief,AL,AL,0,0.9,0.7,0.25,0.9,0.85,0.95,0.6,0.85,0.75,0.925,0.85,0.95,0.95,0.9,0.9,1.0,0.9,0.6,0.8180555555555554,3,13,0.8067632850241545,okajihi01,Rookie of the Year,2007.0,AL,3.0,140.0,0.0,0.0,0.02142857142857143,1,0.04323408569114796
2003,Jose Valverde,ARI,54,50.1,71,2.1456957436838264,47.495822825977584,2.9123166688214934,64.80239499266122,-0.766620925137667,140.45876527769434,67.84569250136553,53.12067857824842,71.8987996290209,203.78016541200233,145.08184423291726,0.22058824,3.3700618743896484,1.5415124893188477,1.5327603891706048,10,1.0,20,2,1.125707983970642,407878,2000s,0.022469221236938963,0.9277777777777778,0.9090909090909091,relief,NL,NL,0,1.0,1.0,0.75,0.95,1.0,0.2,0.925,0.9,1.0,0.35,1.0,1.0,0.95,0.8,1.0,0.8,0.95,1.0,0.8652777777777778,1,13,0.8047839506172839,valvejo01,Rookie of the Year,2003.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0672667040796337
2012,Ryan Cook,OAK,71,73.1,80,2.08636399812941,52.40294690646942,2.889906605019051,71.02665742807058,-0.8035426068896405,120.83413657288388,45.10618175077602,65.03049708582964,71.96147587973883,142.90819686933625,118.26806519028716,0.18402778,2.318481922149658,1.4529129266738892,-0.0872485561459177,14,7.0,36,8,1.5584979057312012,475857,2010s,0.021320080789756515,1.0295774647887324,0.8181818181818182,relief,AL,AL,0,0.9411764705882353,0.8823529411764706,0.8823529411764706,1.0,1.0,0.4117647058823529,0.4411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9411764705882353,1.0,1.0,0.6470588235294118,0.9411764705882353,1.0,1.0,0.5294117647058824,0.8480392156862746,1,7,0.8025525525525524,cookry01,Rookie of the Year,2012.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.031716578962375626
2016,Matt Bush,TEX,58,61.2,61,2.4810814903599905,54.80468423360145,2.7411549105619737,61.91292074814794,-0.2600734202019832,164.83059428966234,47.77759884920883,76.04824380090366,71.13965980619172,119.95222207936108,72.77302901311427,0.19341564,1.6909160614013672,1.6772165298461914,-0.3937109652173112,1,3.0,23,4,1.627777099609375,456713,2010s,0.026597665026296975,1.0551724137931036,0.8518518518518519,relief,AL,AL,0,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.8571428571428571,0.8095238095238095,0.7142857142857143,0.9761904761904762,0.8095238095238095,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.9047619047619048,0.6666666666666666,0.7142857142857143,0.7619047619047619,1.0,0.38095238095238093,0.7605820105820105,3,11,0.8019652305366591,bushma01,Rookie of the Year,2016.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.02762934740851907
2021,David Bednar,PIT,61,60.2,77,2.225274958482151,52.28571113848029,2.6920120943486534,63.06045457762064,-0.4667371358665022,154.21908402634406,60.41588668743228,77.35375668220482,75.20799434810263,139.37210074419886,90.37279853198024,0.24472574,2.0552279949188232,1.7893002033233645,0.3380834242216015,3,2.0,15,5,1.1719685792922974,670280,2020s,0.019467916599539822,0.9868852459016394,0.75,relief,NL,NL,0,0.9047619047619048,0.9047619047619048,0.7619047619047619,0.9047619047619048,0.9523809523809523,0.5714285714285714,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.9523809523809523,1.0,0.8571428571428571,0.9523809523809523,0.6666666666666666,0.9285714285714286,0.7619047619047619,0.8452380952380953,2,11,0.8002904865649965,bednada01,Rookie of the Year,2021.0,NL,1.0,150.0,0.0,0.0,0.006666666666666667,1,0.03413999991559507
2006,Joel Zumaya,DET,62,83.1,97,1.944000296630905,42.636751239145205,3.338747809143071,73.842770302922,-1.3947475125121662,114.34525229052936,57.53423923610407,68.19990270943597,83.15690713497932,168.21649424501908,147.11278920299677,0.15714286,3.612795829772949,1.7199715375900269,0.5323532978536583,1,5.0,36,9,1.9503251314163208,451491,2000s,0.023469616503204824,1.3403225806451613,0.8,relief,AL,AL,0,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.3235294117647059,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.47058823529411764,0.7058823529411765,1.0,0.8235294117647058,0.9411764705882353,0.7401960784313726,4,12,0.7995086923658353,zumayjo01,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.04347528074335679
1985,Steve Ontiveros,OAK,39,74.2,36,1.9285709030775608,49.43087195855681,3.260347808867128,81.14396288744763,-1.3317769057895672,120.10028199624392,49.645794187614186,66.61405950301142,62.576649288401185,93.05712344242669,77.48285660776934,0.05985916,3.066771984100342,2.110377073287964,0.4082291358730807,8,0.0,18,5,1.0032927989959717,120036,1980s,0.013521466293746249,1.9025641025641027,0.782608695652174,relief,AL,AL,0,0.9,0.6,0.7,1.0,1.0,0.8,0.75,0.6,0.6,0.4,0.5,0.9,0.7,0.7,0.5,0.6,0.9,0.7,0.7138888888888888,3,7,0.7965465465465466,ontivst02,Rookie of the Year,1985.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.04133115881536849
2021,Emmanuel Clase,CLE,71,69.2,74,1.291866075866775,30.504049381242528,2.1078331267543593,50.459914866508825,-0.8159670508875843,170.62443987987558,20.141290854029968,79.65202694541769,73.91242636883722,115.07417541292324,67.44296426454281,0.2078853,1.0877020359039309,1.767431616783142,-1.1049055748063654,24,5.0,29,10,2.1550164222717285,661403,2020s,0.031141855813175266,0.9746478873239437,0.7435897435897436,closer,AL,AL,0,1.0,1.0,1.0,0.9523809523809523,0.8095238095238095,0.8095238095238095,0.19047619047619047,1.0,1.0,0.9047619047619048,0.5238095238095238,0.8571428571428571,0.9523809523809523,0.9047619047619048,0.8095238095238095,1.0,0.8571428571428571,0.14285714285714285,0.8174603174603176,3,12,0.7948438634713146,claseem01,Rookie of the Year,2021.0,AL,11.0,150.0,1.0,0.0,0.07333333333333333,1,0.015718237513062585
2023,Yennier Cano,BAL,72,72.2,65,2.1055051029637792,50.28432634408689,2.8421962216610352,67.24696324351824,-0.736691118697256,183.88972677212303,40.468881956140834,92.5099043361162,77.36963596615165,99.02450924020798,53.84994203095873,0.18374558,2.631012201309204,1.715317726135254,-0.3087320807650273,8,6.0,34,8,1.685086011886597,666974,2020s,0.023339141438872533,1.0027777777777778,0.8095238095238095,relief,AL,AL,0,0.9545454545454546,0.8636363636363636,0.8181818181818182,0.9090909090909091,0.5454545454545454,1.0,0.29545454545454547,1.0,1.0,0.9090909090909091,0.45454545454545453,1.0,0.9545454545454546,1.0,0.8636363636363636,1.0,0.9545454545454546,0.3181818181818182,0.8244949494949496,1,8,0.7946489434219496,canoye01,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.03644061220649867
1987,Mike Henneman,DET,55,96.2,75,2.979310893490923,68.03709102346059,3.419253078669364,74.91089203468675,-0.4399421851784408,145.29088320408786,63.4535220070663,90.13287144421844,85.2377675535538,122.21960579140232,84.1206306298723,0.11278196,2.568739891052246,1.623341083526611,0.6765105819969683,7,0.0,20,10,1.9144883155822752,115769,1980s,0.019901125941603693,1.7490909090909093,0.6666666666666666,relief,AL,AL,0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.3181818181818182,0.9090909090909091,1.0,0.7272727272727273,0.7272727272727273,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8636363636363636,0.8181818181818182,0.8181818181818181,1,7,0.7927559912854032,hennemi01,Rookie of the Year,1987.0,AL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0.026702077869565966
2004,Ryan Madson,PHI,51,76.1,55,1.6506554617817206,37.331207070250656,3.02306850976046,66.0120123724271,-1.3724130479787393,153.49214700617955,31.806584019657176,85.84940748582564,75.6331505584526,105.0558682758314,68.44380528105667,0.12211221,2.2895238399505615,2.173659324645996,-0.3554164178685013,1,1.0,20,6,1.6360952854156494,425492,2000s,0.02149928101728843,1.4921568627450978,0.7692307692307693,relief,NL,NL,0,0.9565217391304348,0.9130434782608695,0.9565217391304348,0.9130434782608695,0.7391304347826086,0.9130434782608695,0.6304347826086957,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.34782608695652173,0.8695652173913043,1.0,0.8260869565217391,0.6521739130434783,0.8260869565217391,0.9565217391304348,0.34782608695652173,0.8079710144927534,3,17,0.7888888888888891,madsory01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.030085727200401598
2009,Alfredo Aceves,NYY,42,80.2,67,3.3471081766729824,72.99144969916223,3.5929516373334884,78.50054570184129,-0.245843460660506,220.40122161592865,90.24635531750856,82.44816746969502,70.66977960847773,118.97605316772724,53.9815755214087,0.1625,2.178802251815796,1.7185558080673218,0.3081989113952419,1,1.0,17,6,1.464511752128601,469686,2000s,0.018260745039009988,1.9095238095238096,0.7391304347826086,relief,AL,AL,0,0.7241379310344828,0.8275862068965517,0.41379310344827586,0.9655172413793104,0.7931034482758621,1.0,0.6379310344827587,0.9310344827586207,0.896551724137931,0.9655172413793104,0.5862068965517241,0.9310344827586207,0.9655172413793104,0.9655172413793104,0.8275862068965517,0.8103448275862069,0.9310344827586207,0.7931034482758621,0.8314176245210727,2,16,0.7870956399437412,aceveal01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.027167110371768027
1989,Gregg Olson,BAL,64,85.0,90,1.694117799118742,44.43906679086906,2.4567582865652304,65.35014348200696,-0.7626404874464885,115.7905729044478,13.819535048633998,72.07019104859363,89.39579744957307,177.23769620331197,153.06745505921972,0.12359551,3.4230360984802246,2.135220527648926,-0.2786660182357778,27,0.0,30,8,2.024486303329468,120002,1980s,0.023817485921523156,1.328125,0.7894736842105263,relief,AL,AL,1,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.9027777777777778,1,9,0.7860082304526748,olsongr01,Rookie of the Year,1989.0,AL,136.0,140.0,26.0,0.0,0.9714285714285714,1,0.04027101292329676
1993,Pedro Martinez,LAD,63,99.2,113,2.2575251412158863,58.52757960739472,3.08868217182056,77.9754054977309,-0.8311570306046736,113.38721830944527,52.02669196129903,71.69947433558937,87.23386148877891,179.9111475614382,158.66968575717598,0.14669927,3.5859439373016357,1.796359896659851,0.6755181974425231,2,0.0,32,11,1.5307319164276123,118377,1990s,0.015430765286568672,1.5746031746031746,0.7441860465116279,relief,NL,NL,0,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.7272727272727273,1.0,0.2727272727272727,0.22727272727272727,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,0.9090909090909091,0.6363636363636364,0.9090909090909091,1.0,0.9090909090909091,1.0,0.8055555555555555,2,13,0.784547152194211,martipe02,Rookie of the Year,1993.0,NL,2.0,140.0,0.0,0.0,0.014285714285714285,1,0.036148628400218104
1974,Dale Murray,WSN,32,69.2,31,1.0334926343319844,27.386149975841683,2.8653008918066276,78.21882158819754,-1.8318082574746433,92.29722882328456,19.617595129293367,74.34165373630861,72.99877302996588,85.98667229696805,93.16278739882854,0.0295203,2.359636068344116,2.0221428871154785,0.5102233294543761,10,0.0,13,1,0.8628851771354675,119578,1970s,0.012469438975946063,2.1625,0.9285714285714286,relief,NL,NL,0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.8571428571428571,1.0,0.7142857142857143,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,0.8452380952380952,1,6,0.7840277777777778,murrada01,Rookie of the Year,1974.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.03409878711479936
2004,Michael Gonzalez,PIT,47,43.1,55,1.2461542118231588,28.804961839356807,1.5954228096458494,35.088427672369995,-0.3492685978226906,460.4764410687724,37.35234839230865,76.58409907138567,63.28458594905769,188.3546043458974,40.90428573731067,0.28994083,0.4816980063915252,1.1298998594284058,-0.7055820713462122,1,3.0,13,5,1.6424654722213743,283166,2000s,0.03810824761534511,0.9170212765957447,0.7222222222222222,relief,NL,NL,0,1.0,1.0,0.9130434782608695,1.0,0.8695652173913043,1.0,0.8043478260869565,0.9565217391304348,1.0,0.15217391304347827,1.0,0.6086956521739131,0.8260869565217391,1.0,1.0,0.6521739130434783,0.782608695652174,0.17391304347826086,0.818840579710145,2,19,0.7833333333333334,gonzami02,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.01117628785131149
2012,Sean Doolittle,OAK,44,47.1,60,3.042254583581994,76.41193270318402,2.0803672338377406,50.791954408487015,0.9618873497442536,222.44466055922263,52.41212181375171,88.42771296856198,82.40537878580277,161.6134583554912,72.65333144937004,0.2565445,1.6332318782806396,0.9009104371070862,0.2485149987554145,1,1.0,22,5,1.6065223217010498,448281,2010s,0.034108754176243095,1.0704545454545455,0.8148148148148148,relief,AL,AL,0,0.5882352941176471,1.0,0.7647058823529411,0.8823529411764706,0.7058823529411765,0.8823529411764706,0.7352941176470589,0.9411764705882353,1.0,0.35294117647058826,1.0,0.8823529411764706,0.8235294117647058,1.0,1.0,0.7647058823529411,0.9411764705882353,0.6470588235294118,0.8284313725490197,2,12,0.778340840840841,doolise01,Rookie of the Year,2012.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.034675836056913795
2010,Hisanori Takahashi,NYM,41,57.1,60,2.0406979912355543,52.39284647344432,2.5894702574573523,66.29511000068007,-0.548772266221798,122.4078737748738,33.62868710852629,80.11092485900403,84.12304823713069,133.40546719829916,108.98438656542277,0.16170213,2.26760196685791,1.1365633010864258,0.8765802171753516,8,0.0,18,2,1.341702938079834,538227,2010s,0.023497424484760665,1.3926829268292684,0.9,relief,NL,NL,0,0.9166666666666666,0.9166666666666666,0.875,0.875,0.8333333333333334,0.5833333333333334,1.0,0.9166666666666666,0.9166666666666666,0.7083333333333334,0.8333333333333334,0.9166666666666666,0.9583333333333334,0.7916666666666666,0.875,0.7916666666666666,1.0,1.0,0.8726851851851851,2,15,0.7762863534675616,takahhi01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.039712819034289144
2008,Jose Arredondo,LAA,52,61.0,55,1.622951022657929,37.60312682211149,3.099231390682672,72.62745419061119,-1.4762803680247432,125.12563116890432,44.28054363976776,72.76588749157585,75.43241350166917,131.93234049926812,105.43990531023644,0.1352459,1.549726128578186,1.37731671333313,-0.1677585010800313,0,7.0,24,7,1.0982223749160769,461766,2000s,0.01800364549042749,1.1730769230769231,0.7741935483870968,relief,AL,AL,0,0.875,0.9375,0.8125,0.8125,0.9375,0.625,0.59375,0.9375,0.9375,0.875,0.75,0.75,0.8125,0.75,0.8125,0.9375,0.8125,0.6875,0.8142361111111112,2,14,0.7759032038173143,arredjo01,Rookie of the Year,2008.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.025405346370134196
1988,Rob Dibble,CIN,37,59.1,59,1.820224992164332,51.204809399796346,2.330697556990373,63.47071212924998,-0.5104725648260411,147.53056136537336,46.07181171301969,83.21930335465599,85.43847677791331,166.72122270956592,113.00792749519808,0.16170213,0.9032559990882874,1.1129599809646606,-0.0714377046002989,0,0.0,10,3,1.1023858785629272,113333,1980s,0.018652891346242425,1.5972972972972974,0.7692307692307693,relief,NL,NL,0,1.0,1.0,1.0,0.875,0.875,0.625,0.9375,0.875,0.75,0.625,0.875,0.875,0.875,0.875,1.0,0.625,1.0,0.5,0.84375,2,8,0.7755991285403051,dibblro01,Rookie of the Year,1988.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.015283519443118228
2010,John Axford,MIL,50,58.0,76,2.4827584573970363,61.61141384893859,2.129566626599792,52.78811125805656,0.3531918307972441,126.33701537827793,16.621071563958502,79.3657069533389,88.27339662405642,166.85025575687652,132.06759623351513,0.20588235,2.387308120727539,0.9368120431900024,0.2457382965020909,24,3.0,28,7,1.6322752237319946,446099,2010s,0.028142676271241288,1.16,0.8,closer,NL,NL,0,0.8333333333333334,1.0,0.9166666666666666,0.7916666666666666,0.9166666666666666,0.125,0.7291666666666666,0.9583333333333334,0.9583333333333334,0.75,1.0,0.9583333333333334,0.8333333333333334,0.875,1.0,0.9583333333333334,0.9166666666666666,0.75,0.8483796296296297,3,17,0.7736763609246831,axforjo01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.041160484840129984
2023,Tyler Holton,DET,58,84.1,73,2.1343876735985305,50.312656094302874,3.5514830919413103,83.78926814834986,-1.4170954183427795,157.9288241668364,78.45843766631681,76.08405333518203,66.66632036266805,98.0468411955278,62.082931384548154,0.17445483,2.175790309906006,1.9566916227340696,0.686416455442727,1,1.0,23,5,0.9290236234664916,663947,2020s,0.011046654262383966,1.45,0.8214285714285714,relief,AL,AL,0,0.9090909090909091,0.6818181818181818,0.4090909090909091,1.0,0.9545454545454546,0.9545454545454546,0.6363636363636364,0.7272727272727273,0.6363636363636364,1.0,0.36363636363636365,0.9545454545454546,1.0,0.9545454545454546,0.6818181818181818,0.8636363636363636,1.0,0.9545454545454546,0.8156565656565657,2,12,0.7731765507839128,holtoty01,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.02587146622956012
2004,Shingo Takatsu,CHW,59,62.1,50,2.3101610404456956,48.7038075224685,3.803280285251671,80.11585153143588,-1.4931192448059756,123.43855216667454,75.22214299676911,68.02736471648647,69.11126864149334,124.20770193156692,100.62309749148008,0.11836735,2.7173638343811035,1.957855224609375,0.1541034428949754,19,1.0,25,4,1.0218292474746704,430968,2000s,0.016454577254020455,1.0525423728813559,0.8620689655172413,relief,AL,AL,0,0.8695652173913043,0.7391304347826086,0.6956521739130435,0.9565217391304348,1.0,0.5652173913043478,0.9130434782608695,0.782608695652174,0.782608695652174,0.6086956521739131,0.6086956521739131,0.9130434782608695,0.9565217391304348,0.6521739130434783,0.6086956521739131,0.8695652173913043,1.0,0.5217391304347826,0.7801932367149758,4,22,0.7681481481481482,takatsh01,Rookie of the Year,2004.0,AL,44.0,140.0,1.0,0.0,0.3142857142857143,1,0.04375787172916431
